EVENT_ID,n,media,de,min,max
V04,694,0.9986529700685692,0.076379678796297,0.7462490076685833,1.3884710499814379
V06,460,0.9903210263104737,0.10782232427648866,0.7462490076685833,1.3884710499814379
V08,315,0.9986462783523123,0.12148834392937545,0.7462490076685833,1.3884710499814379
V10,270,0.9987253813163174,0.1416125399859286,0.7462490076685833,1.3884710499814379
V12,231,1.0085197196501614,0.15597504011190258,0.7462490076685833,1.3884710499814379
